@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 177\nSize of the tree: 209\n','Number of leaves: 183\nSize of the tree: 211\n','Number of leaves: 179\nSize of the tree: 213\n','Number of leaves: 159\nSize of the tree: 183\n','Number of leaves: 186\nSize of the tree: 217\n','Number of leaves: 166\nSize of the tree: 193\n','Number of leaves: 172\nSize of the tree: 199\n','Number of leaves: 174\nSize of the tree: 209\n','Number of leaves: 208\nSize of the tree: 241\n','Number of leaves: 165\nSize of the tree: 195\n','Number of leaves: 190\nSize of the tree: 215\n','Number of leaves: 173\nSize of the tree: 201\n','Number of leaves: 196\nSize of the tree: 233\n','Number of leaves: 233\nSize of the tree: 266\n','Number of leaves: 174\nSize of the tree: 203\n','Number of leaves: 177\nSize of the tree: 205\n','Number of leaves: 186\nSize of the tree: 213\n','Number of leaves: 161\nSize of the tree: 187\n','Number of leaves: 158\nSize of the tree: 185\n','Number of leaves: 197\nSize of the tree: 229\n','Number of leaves: 189\nSize of the tree: 223\n','Number of leaves: 166\nSize of the tree: 197\n','Number of leaves: 203\nSize of the tree: 237\n','Number of leaves: 178\nSize of the tree: 211\n','Number of leaves: 176\nSize of the tree: 207\n','Number of leaves: 181\nSize of the tree: 207\n','Number of leaves: 158\nSize of the tree: 181\n','Number of leaves: 173\nSize of the tree: 197\n','Number of leaves: 106\nSize of the tree: 126\n','Number of leaves: 180\nSize of the tree: 215\n','Number of leaves: 199\nSize of the tree: 233\n','Number of leaves: 181\nSize of the tree: 211\n','Number of leaves: 190\nSize of the tree: 225\n','Number of leaves: 157\nSize of the tree: 179\n','Number of leaves: 197\nSize of the tree: 233\n','Number of leaves: 179\nSize of the tree: 209\n','Number of leaves: 181\nSize of the tree: 213\n','Number of leaves: 179\nSize of the tree: 203\n','Number of leaves: 178\nSize of the tree: 207\n','Number of leaves: 168\nSize of the tree: 191\n','Number of leaves: 174\nSize of the tree: 205\n','Number of leaves: 168\nSize of the tree: 197\n','Number of leaves: 183\nSize of the tree: 217\n','Number of leaves: 200\nSize of the tree: 239\n','Number of leaves: 188\nSize of the tree: 221\n','Number of leaves: 162\nSize of the tree: 189\n','Number of leaves: 176\nSize of the tree: 203\n','Number of leaves: 204\nSize of the tree: 239\n','Number of leaves: 171\nSize of the tree: 197\n','Number of leaves: 163\nSize of the tree: 195\n','Number of leaves: 167\nSize of the tree: 199\n','Number of leaves: 163\nSize of the tree: 191\n','Number of leaves: 91\nSize of the tree: 112\n','Number of leaves: 169\nSize of the tree: 193\n','Number of leaves: 110\nSize of the tree: 134\n','Number of leaves: 171\nSize of the tree: 199\n','Number of leaves: 180\nSize of the tree: 211\n','Number of leaves: 187\nSize of the tree: 219\n','Number of leaves: 157\nSize of the tree: 183\n','Number of leaves: 175\nSize of the tree: 209\n','Number of leaves: 184\nSize of the tree: 209\n','Number of leaves: 182\nSize of the tree: 215\n'}
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,42.008214,27.706608,0,60.25722,39.74278,0,0.202781,0.446916,0.5503,89.382918,110.059566,69.715179,94.233536,-24.518357,1.000005,1.3517,-0.351695,7.949982,0.114036,11.403517,0.868852,30.45327,0.666667,23.109888,0.333333,11.554944,0.131148,4.59672,0.568549,0.868852,0.687331,0.239606,0.627505,0.652972,0.602572,0.400386,0.599614,0.397428,0.64157,0.602572,0.571693,0.239606,0.627505,0.653802,0.571051,0.602572,0.054,0.002,0.05,0,50,0,2600674,130115,19598,88.950275,87.881533,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,38.560674,31.154148,0,55.312017,44.687983,0,0.104074,0.410344,0.493761,82.068619,98.751895,69.715179,67.253263,2.461916,1.000005,0.964691,0.035314,12.619502,0.181016,18.101513,0.770492,27.00573,0.666667,23.109888,0.333333,11.554944,0.229508,8.04426,0.538869,0.770492,0.634193,0.115474,0.743169,0.820438,0.55312,0.449295,0.550705,0.44688,0.564075,0.55312,0.530611,0.115474,0.743169,0.759459,0.530036,0.55312,0.056,0.001,0.05,0.01,50,10,2732174,130115,19598,100,95.054796,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,630,73.56647,33.730328,39.836142,0,45.850138,54.149862,0,-0.045806,0.454619,0.535419,90.900176,107.054387,73.595622,83.22855,-9.632928,1.000396,1.131338,-0.130942,6.062485,0.082408,8.237563,0.852459,29.87868,0.9,34.664832,0.1,3.851648,0.147541,5.17131,0.462923,0.852459,0.600013,-0.072383,0.670492,0.740043,0.458501,0.506042,0.493958,0.541499,0.444048,0.458501,0.370708,-0.072383,0.670492,0.70617,0.381026,0.458501,0.059,0.001,0.06,0,60,0,2635591,129918,19795,100,94.142134,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,45.859862,23.85496,0,65.782083,34.217917,0,0.314027,0.363428,0.445411,72.685355,89.081967,69.715179,60.548208,9.16697,1.000005,0.868513,0.131492,20.241396,0.290346,29.034418,0.868852,30.45327,0.555556,19.25824,0.444444,15.406592,0.131148,4.59672,0.6126,0.868852,0.718564,0.34631,0.795993,0.792592,0.657821,0.344524,0.655476,0.342179,0.690966,0.657821,0.64153,0.34631,0.795993,0.800953,0.641102,0.657821,0.056,0.001,0.05,0,50,0,2719026,130115,19598,100,91.880265,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,32.581148,37.133674,0,46.734894,53.265106,0,-0.069487,0.447492,0.539317,89.498026,107.862963,69.715179,86.876474,-17.161296,1.000005,1.246169,-0.246164,7.144529,0.102482,10.248168,0.819672,28.7295,0.888889,30.813184,0.111111,3.851648,0.180328,6.32049,0.482503,0.819672,0.607436,-0.098035,0.639344,0.686363,0.467349,0.536566,0.463434,0.532651,0.430862,0.467349,0.390825,-0.098035,0.639344,0.669123,0.389621,0.467349,0.059,0.002,0.05,0,50,0,2778712,130115,19598,94.475138,91.056064,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,50.2861,19.428722,0,72.131146,27.868854,0,0.441598,0.363477,0.462096,72.69518,92.418859,69.715179,61.362503,8.352675,1.000005,0.880193,0.119812,19.878397,0.285139,28.513729,0.885246,31.02786,0.444444,15.406592,0.555556,19.25824,0.114754,4.02213,0.668208,0.885246,0.761565,0.467322,0.817851,0.861619,0.721311,0.28051,0.71949,0.278689,0.74728,0.721311,0.713403,0.467322,0.817851,0.837892,0.713135,0.721311,0.055,0.002,0.05,0.01,50,10,2981372,130115,19598,99.175799,89.819763,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,42.582804,27.132018,0,61.081421,38.918579,0,0.219243,0.421337,0.500568,84.267077,100.113154,69.715179,78.543153,-8.827975,1.000005,1.126635,-0.12663,11.972788,0.171739,17.173861,0.885246,31.02786,0.666667,23.109888,0.333333,11.554944,0.114754,4.02213,0.573128,0.885246,0.695788,0.262364,0.703097,0.661611,0.610814,0.392235,0.607765,0.389186,0.656994,0.610814,0.578531,0.262364,0.703097,0.692947,0.57788,0.610814,0.061,0.001,0.06,0.01,60,10,2869154,130115,19598,93.650937,93.528666,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,41.029516,28.685306,0,58.853361,41.146639,0,0.173737,0.419006,0.512858,83.80082,102.571235,69.715179,72.004063,-2.288884,1.000005,1.032837,-0.032832,11.144508,0.159859,15.98577,0.95082,33.32622,0.777778,26.961536,0.222222,7.703296,0.04918,1.72377,0.552786,0.95082,0.699119,0.25301,0.735883,0.811686,0.588534,0.415492,0.584508,0.411466,0.684236,0.588534,0.525236,0.25301,0.735883,0.756857,0.52427,0.588534,0.053,0.002,0.06,0,60,0,2717877,130115,19598,100,90.109592,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,32.006558,37.708264,0,45.910693,54.089307,0,-0.085936,0.458874,0.545802,91.774512,109.160046,69.715179,93.404564,-23.689386,1.000005,1.339809,-0.339804,5.601776,0.080353,8.035232,0.803279,28.15491,0.888889,30.813184,0.111111,3.851648,0.196721,6.89508,0.47746,0.803279,0.598925,-0.118541,0.624772,0.642721,0.459107,0.544717,0.455283,0.540893,0.41826,0.459107,0.385465,-0.118541,0.624772,0.620863,0.384279,0.459107,0.053,0.002,0.06,0,60,0,2716257,130115,19598,94.475138,90.643964,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,50.2861,19.428722,0,72.131146,27.868854,0,0.441598,0.3643,0.421505,72.859829,84.300665,69.715179,52.34741,17.367769,1.000005,0.750879,0.249126,20.555845,0.294856,29.485465,0.885246,31.02786,0.444444,15.406592,0.555556,19.25824,0.114754,4.02213,0.668208,0.885246,0.761565,0.467322,0.857923,0.895084,0.721311,0.28051,0.71949,0.278689,0.74728,0.721311,0.713403,0.467322,0.857923,0.861437,0.713135,0.721311,0.054,0.001,0.05,0,50,0,2799404,130115,19598,100,95.054796,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,33.730328,35.984494,0,48.383295,51.616705,0,-0.036579,0.467869,0.553513,93.573531,110.702208,69.715179,83.582645,-13.867467,1.000005,1.198922,-0.198917,3.706203,0.053162,5.316207,0.852459,29.87868,0.888889,30.813184,0.111111,3.851648,0.147541,5.17131,0.492301,0.852459,0.624151,-0.054263,0.644809,0.732906,0.483833,0.520263,0.479737,0.516167,0.459767,0.483833,0.401476,-0.054263,0.644809,0.663335,0.400238,0.483833,0.052,0.002,0.05,0,50,0,2790807,130115,19598,100,95.054796,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,3,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,39.305746,30.409076,0,56.380759,43.619241,0,0.124325,0.41972,0.521471,83.943626,104.293925,69.715179,75.041388,-5.326209,1.000005,1.076405,-0.0764,10.894521,0.156273,15.627187,0.901639,31.60245,0.777778,26.961536,0.222222,7.703296,0.098361,3.44754,0.539623,0.901639,0.675165,0.168949,0.686703,0.759587,0.563808,0.439946,0.560054,0.436192,0.614807,0.563808,0.506655,0.168949,0.686703,0.726255,0.505719,0.563808,0.056,0.001,0.05,0.01,50,10,2728965,130115,19598,100,93.406395,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,630,73.56647,33.155738,40.410732,0,45.069089,54.930911,0,-0.061646,0.466652,0.561727,93.306116,112.314478,73.595622,94.219767,-20.624145,1.000396,1.280743,-0.280347,4.01287,0.054548,5.452593,0.836066,29.30409,0.9,34.664832,0.1,3.851648,0.163934,5.7459,0.458099,0.836066,0.591889,-0.094806,0.660656,0.745936,0.450691,0.514625,0.485375,0.549309,0.42837,0.450691,0.365824,-0.094806,0.660656,0.682057,0.375997,0.450691,0.052,0.002,0.05,0,50,0,2885027,129918,19795,100,90.236891,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,44.306574,25.408248,0,63.554023,36.445977,0,0.268646,0.418877,0.517734,83.775145,103.546423,69.715179,75.556283,-5.841104,1.000005,1.083791,-0.083786,11.579526,0.166098,16.609762,0.934426,32.75163,0.666667,23.109888,0.333333,11.554944,0.065574,2.29836,0.5863,0.934426,0.720517,0.335506,0.743169,0.793436,0.63554,0.367781,0.632219,0.36446,0.709512,0.63554,0.59909,0.335506,0.743169,0.770194,0.598416,0.63554,0.06,0.001,0.05,0,50,0,2743680,130115,19598,100,94.642696,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,43.157394,26.557428,0,61.905622,38.094378,0,0.235707,0.408963,0.471538,81.792401,94.307241,69.715179,64.130999,5.58418,1.000005,0.919905,0.0801,13.846266,0.198613,19.861193,0.901639,31.60245,0.666667,23.109888,0.333333,11.554944,0.098361,3.44754,0.577611,0.901639,0.704136,0.285879,0.765027,0.787208,0.619056,0.384084,0.615916,0.380944,0.673375,0.619056,0.585375,0.285879,0.765027,0.771716,0.584715,0.619056,0.054,0.001,0.05,0.01,50,10,2672111,130115,19598,100,95.878997,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,35.454098,34.260724,0,50.855897,49.144103,0,0.012806,0.447591,0.531796,89.517931,106.358763,69.715179,84.807716,-15.092538,1.000005,1.216495,-0.21649,7.295644,0.10465,10.464929,0.901639,31.60245,0.888889,30.813184,0.111111,3.851648,0.098361,3.44754,0.506323,0.901639,0.648484,0.020822,0.673953,0.694214,0.508559,0.495809,0.504191,0.491441,0.516943,0.508559,0.417311,0.020822,0.673953,0.672296,0.416027,0.508559,0.056,0.002,0.06,0,60,0,2698290,130115,19598,94.475138,91.056064,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,42.008214,27.706608,0,60.25722,39.74278,0,0.202781,0.460309,0.553091,92.061498,110.617829,69.715179,100.599033,-30.883855,1.000005,1.443008,-0.443003,6.165616,0.088441,8.844008,0.868852,30.45327,0.666667,23.109888,0.333333,11.554944,0.131148,4.59672,0.568549,0.868852,0.687331,0.239606,0.593807,0.615276,0.602572,0.400386,0.599614,0.397428,0.64157,0.602572,0.571693,0.239606,0.593807,0.626246,0.571051,0.602572,0.051,0.002,0.06,0,60,0,2588057,130115,19598,93.650937,91.056064,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,45.859862,23.85496,0,65.782083,34.217917,0,0.314027,0.388445,0.48695,77.688785,97.389749,69.715179,66.586166,3.129012,1.000005,0.955122,0.044883,16.273626,0.233431,23.343016,0.868852,30.45327,0.555556,19.25824,0.444444,15.406592,0.131148,4.59672,0.6126,0.868852,0.718564,0.34631,0.735883,0.784958,0.657821,0.344524,0.655476,0.342179,0.690966,0.657821,0.64153,0.34631,0.735883,0.772625,0.641102,0.657821,0.057,0.002,0.06,0,60,0,2868993,130115,19598,100,92.582194,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,35.858206,33.856616,0,51.435556,48.564444,0,0.025582,0.441533,0.54538,88.306397,109.075593,69.715179,88.236241,-18.521063,1.000005,1.265674,-0.265669,7.566851,0.10854,10.853951,0.803279,28.15491,0.777778,26.961536,0.222222,7.703296,0.196721,6.89508,0.510826,0.803279,0.62451,0.031337,0.638434,0.664104,0.514356,0.488855,0.511145,0.485644,0.519207,0.514356,0.469486,0.031337,0.638434,0.655299,0.468625,0.514356,0.055,0.002,0.05,0,50,0,2858148,130115,19598,94.475138,88.293633,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,50.2861,19.428722,0,72.131146,27.868854,0,0.441598,0.376707,0.459012,75.341232,91.802121,69.715179,63.419608,6.295571,1.000005,0.9097,0.090305,18.931295,0.271553,27.155199,0.885246,31.02786,0.444444,15.406592,0.555556,19.25824,0.114754,4.02213,0.668208,0.885246,0.761565,0.467322,0.779599,0.785741,0.721311,0.28051,0.71949,0.278689,0.74728,0.721311,0.713403,0.467322,0.779599,0.780517,0.713135,0.721311,0.053,0.002,0.05,0.01,50,10,2812818,130115,19598,100,94.230596,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,42.412322,27.3025,0,60.836879,39.163121,0,0.215319,0.386821,0.467223,77.363866,93.444199,69.715179,61.068262,8.646917,1.000005,0.875972,0.124033,16.396649,0.235196,23.519482,0.770492,27.00573,0.555556,19.25824,0.444444,15.406592,0.229508,8.04426,0.583731,0.770492,0.664234,0.227456,0.750455,0.803348,0.608369,0.393433,0.606567,0.391631,0.62015,0.608369,0.597589,0.227456,0.750455,0.782664,0.597219,0.608369,0.06,0.002,0.05,0,50,0,2910284,130115,19598,100,93.528666,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,4,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,43.157394,26.557428,0,61.905622,38.094378,0,0.235707,0.42413,0.506494,84.82566,101.298433,69.715179,83.329172,-13.613994,1.000005,1.195286,-0.195281,11.264642,0.161582,16.158091,0.901639,31.60245,0.666667,23.109888,0.333333,11.554944,0.098361,3.44754,0.577611,0.901639,0.704136,0.285879,0.695811,0.661274,0.619056,0.384084,0.615916,0.380944,0.673375,0.619056,0.585375,0.285879,0.695811,0.684466,0.584715,0.619056,0.053,0.002,0.05,0.01,50,10,2865780,130115,19598,94.475138,90.643964,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,630,73.56647,47.009042,26.557428,0,63.900092,36.099908,0,0.294212,0.428346,0.51366,85.647005,102.703847,73.595622,78.21168,-4.616058,1.000396,1.063143,-0.062747,11.127634,0.15126,15.119967,0.901639,31.60245,0.6,23.109888,0.4,15.406592,0.098361,3.44754,0.577611,0.901639,0.704136,0.345072,0.740984,0.771632,0.639001,0.337362,0.662638,0.360999,0.703022,0.639001,0.616677,0.345072,0.740984,0.757458,0.620613,0.639001,0.055,0.001,0.06,0,60,0,2739204,129918,19795,100,93.361086,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,39.305746,30.409076,0,56.380759,43.619241,0,0.124325,0.40415,0.487636,80.829726,97.526856,69.715179,65.722055,3.993123,1.000005,0.942727,0.057278,13.616672,0.19532,19.531861,0.901639,31.60245,0.777778,26.961536,0.222222,7.703296,0.098361,3.44754,0.539623,0.901639,0.675165,0.168949,0.76867,0.822878,0.563808,0.439946,0.560054,0.436192,0.614807,0.563808,0.506655,0.168949,0.76867,0.784457,0.505719,0.563808,0.06,0.002,0.05,0.01,50,10,2808501,130115,19598,100,92.994295,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,39.305746,30.409076,0,56.380759,43.619241,0,0.124325,0.412702,0.503681,82.540186,100.735845,69.715179,684.348262,-614.633083,1.000005,9.816395,-8.81639,12.104461,0.173628,17.362734,0.901639,31.60245,0.777778,26.961536,0.222222,7.703296,0.098361,3.44754,0.539623,0.901639,0.675165,0.168949,0.746812,0.808921,0.563808,0.439946,0.560054,0.436192,0.614807,0.563808,0.506655,0.168949,0.746812,0.76362,0.505719,0.563808,0.054,0.002,0.06,0,60,0,2963185,130115,19598,99.175799,92.170094,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,37.007386,32.707436,0,53.083957,46.916043,0,0.058484,0.451974,0.534688,90.394402,106.937161,69.715179,78.523801,-8.808622,1.000005,1.126357,-0.126352,6.408341,0.091922,9.192175,0.836066,29.30409,0.777778,26.961536,0.222222,7.703296,0.163934,5.7459,0.520817,0.836066,0.64182,0.073858,0.675774,0.767846,0.53084,0.472552,0.527448,0.46916,0.54665,0.53084,0.481903,0.073858,0.675774,0.69784,0.481015,0.53084,0.055,0.001,0.05,0,50,0,2703635,130115,19598,100,94.230596,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,41.433624,28.281198,0,59.43302,40.56698,0,0.186322,0.451427,0.535426,90.285097,107.084765,69.715179,80.418913,-10.703735,1.000005,1.153541,-0.153536,7.14757,0.102526,10.252531,0.852459,29.87868,0.666667,23.109888,0.333333,11.554944,0.147541,5.17131,0.56387,0.852459,0.678764,0.217533,0.639344,0.698646,0.59433,0.408538,0.591462,0.40567,0.626998,0.59433,0.564858,0.217533,0.639344,0.65922,0.564225,0.59433,0.063,0.002,0.06,0,60,0,2831924,130115,19598,100,96.291097,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,41.433624,28.281198,0,59.43302,40.56698,0,0.186322,0.432892,0.522086,86.578144,104.41685,69.715179,4199.78221,-4130.067031,1.000005,60.242314,-59.242309,9.672151,0.138739,13.873809,0.852459,29.87868,0.666667,23.109888,0.333333,11.554944,0.147541,5.17131,0.56387,0.852459,0.678764,0.217533,0.675774,0.635656,0.59433,0.408538,0.591462,0.40567,0.626998,0.59433,0.564858,0.217533,0.675774,0.640524,0.564225,0.59433,0.052,0.001,0.06,0,60,0,2820488,130115,19598,93.650937,90.231863,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,41.604106,28.110716,0,59.677562,40.322438,0,0.190214,0.434968,0.506696,86.993289,101.338761,69.715179,72.110271,-2.395093,1.000005,1.034361,-0.034356,9.555877,0.137071,13.707025,0.967213,33.90081,0.777778,26.961536,0.222222,7.703296,0.032787,1.14918,0.557008,0.967213,0.706912,0.284474,0.708561,0.74203,0.596776,0.40734,0.59266,0.403224,0.712732,0.596776,0.531448,0.284474,0.708561,0.72642,0.530473,0.596776,0.057,0.001,0.06,0,60,0,2906324,130115,19598,100,95.466897,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,50.115618,19.599204,0,71.886604,28.113396,0,0.437402,0.334192,0.424988,66.838259,84.997237,69.715179,51.811108,17.904071,1.000005,0.743186,0.256819,24.225169,0.34749,34.748773,0.770492,27.00573,0.333333,11.554944,0.666667,23.109888,0.229508,8.04426,0.700344,0.770492,0.733745,0.43964,0.821494,0.844307,0.718866,0.281708,0.718292,0.281134,0.720953,0.718866,0.718072,0.43964,0.821494,0.845638,0.717985,0.718866,0.056,0.002,0.05,0.01,50,10,2715084,130115,19598,100,91.880265,?,?,?,?,?,?,-1
filtered-weka.filters.supervised.instance.ClassBalancer-num-intervals10,5,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20221028.1128,631,69.714822,43.157394,26.557428,0,61.905622,38.094378,0,0.235707,0.430875,0.536103,86.174618,107.220195,69.715179,90.83792,-21.122741,1.000005,1.302993,-0.302988,9.851502,0.141311,14.131071,0.901639,31.60245,0.666667,23.109888,0.333333,11.554944,0.098361,3.44754,0.577611,0.901639,0.704136,0.285879,0.643898,0.65812,0.619056,0.384084,0.615916,0.380944,0.673375,0.619056,0.585375,0.285879,0.643898,0.674013,0.584715,0.619056,0.052,0.002,0.05,0.01,50,10,2784900,130115,19598,94.475138,87.881533,?,?,?,?,?,?,-1
